ST_CTY,State Name,County Name,Crop Name,Program,Enrolled Base
18151,Indiana,Steuben,Corn,ARCCO,"36,519.66"
18151,Indiana,Steuben,Corn,PLC,"8,825.37"
18151,Indiana,Steuben,Oats,ARCCO,154.55
18151,Indiana,Steuben,Oats,PLC,59.45
18151,Indiana,Steuben,Soybeans,ARCCO,"12,760.96"
18151,Indiana,Steuben,Soybeans,PLC,"2,178.37"
18151,Indiana,Steuben,Wheat,ARCCO,"4,493.15"
18151,Indiana,Steuben,Wheat,PLC,"1,577.72"
18153,Indiana,Sullivan,Corn,ARCCO,"46,355.80"
18153,Indiana,Sullivan,Corn,PLC,"33,490.86"
18153,Indiana,Sullivan,Grain Sorghum,ARCCO,80.77
18153,Indiana,Sullivan,Grain Sorghum,PLC,29.55
18153,Indiana,Sullivan,Soybeans,ARCCO,"23,110.17"
18153,Indiana,Sullivan,Soybeans,PLC,"21,977.04"
18153,Indiana,Sullivan,Wheat,ARCCO,"4,573.29"
18153,Indiana,Sullivan,Wheat,PLC,"2,947.17"
18155,Indiana,Switzerland,Barley,ARCCO,8.37
18155,Indiana,Switzerland,Corn,ARCCO,"7,643.50"
18155,Indiana,Switzerland,Corn,PLC,172.96
18155,Indiana,Switzerland,Oats,ARCCO,31.47
18155,Indiana,Switzerland,Soybeans,ARCCO,"4,370.03"
18155,Indiana,Switzerland,Wheat,ARCCO,238.58
18155,Indiana,Switzerland,Wheat,PLC,95.8
18157,Indiana,Tippecanoe,Corn,ARCCO,"81,816.80"
18157,Indiana,Tippecanoe,Corn,PLC,"28,497.98"
18157,Indiana,Tippecanoe,Oats,ARCCO,96.98
18157,Indiana,Tippecanoe,Oats,PLC,6.65
18157,Indiana,Tippecanoe,Soybeans,ARCCO,"53,357.17"
18157,Indiana,Tippecanoe,Soybeans,PLC,"5,686.22"
18157,Indiana,Tippecanoe,Wheat,ARCCO,"3,105.77"
18157,Indiana,Tippecanoe,Wheat,PLC,"1,260.10"
18159,Indiana,Tipton,Corn,ARCCO,"59,982.39"
18159,Indiana,Tipton,Corn,PLC,"14,559.28"
18159,Indiana,Tipton,Oats,ARCCO,42.72
18159,Indiana,Tipton,Soybeans,ARCCO,"51,834.38"
18159,Indiana,Tipton,Soybeans,PLC,"4,254.02"
18159,Indiana,Tipton,Wheat,ARCCO,996.17
18159,Indiana,Tipton,Wheat,PLC,522.92
18161,Indiana,Union,Corn,ARCCO,"22,716.89"
18161,Indiana,Union,Corn,PLC,"17,423.80"
18161,Indiana,Union,Oats,ARCCO,6.36
18161,Indiana,Union,Oats,PLC,26.21
18161,Indiana,Union,Soybeans,ARCCO,"17,347.02"
18161,Indiana,Union,Soybeans,PLC,872.16
18161,Indiana,Union,Wheat,ARCCO,959.53
18161,Indiana,Union,Wheat,PLC,946.67
18163,Indiana,Vanderburgh,Corn,ARCCO,"27,016.73"
18163,Indiana,Vanderburgh,Corn,PLC,"10,382.62"
18163,Indiana,Vanderburgh,Grain Sorghum,ARCCO,11.62
18163,Indiana,Vanderburgh,Grain Sorghum,PLC,52.4
18163,Indiana,Vanderburgh,Soybeans,ARCCO,"18,233.13"
18163,Indiana,Vanderburgh,Soybeans,PLC,"1,244.91"
18163,Indiana,Vanderburgh,Wheat,ARCCO,"5,192.83"
18163,Indiana,Vanderburgh,Wheat,PLC,"1,014.29"
18165,Indiana,Vermillion,Corn,ARCCO,"26,448.02"
18165,Indiana,Vermillion,Corn,PLC,"14,511.02"
18165,Indiana,Vermillion,Grain Sorghum,ARCCO,249.95
18165,Indiana,Vermillion,Oats,ARCCO,16.79
18165,Indiana,Vermillion,Oats,PLC,27.28
18165,Indiana,Vermillion,Soybeans,ARCCO,"19,924.58"
18165,Indiana,Vermillion,Soybeans,PLC,"3,446.57"
18165,Indiana,Vermillion,Wheat,ARCCO,851.6
18165,Indiana,Vermillion,Wheat,PLC,617.42
18167,Indiana,Vigo,Corn,ARCCO,"28,556.44"
18167,Indiana,Vigo,Corn,PLC,"23,269.12"
18167,Indiana,Vigo,Grain Sorghum,ARCCO,306.14
18167,Indiana,Vigo,Grain Sorghum,PLC,163.68
18167,Indiana,Vigo,Oats,PLC,3.1
18167,Indiana,Vigo,Soybeans,ARCCO,"25,423.85"
18167,Indiana,Vigo,Soybeans,PLC,"6,579.37"
18167,Indiana,Vigo,Wheat,ARCCO,"1,777.47"
18167,Indiana,Vigo,Wheat,PLC,"1,001.19"
18169,Indiana,Wabash,Corn,ARCCO,"59,440.29"
18169,Indiana,Wabash,Corn,PLC,"26,503.70"
18169,Indiana,Wabash,Oats,ARCCO,73.89
18169,Indiana,Wabash,Oats,PLC,30.86
18169,Indiana,Wabash,Soybeans,ARCCO,"48,079.55"
18169,Indiana,Wabash,Soybeans,PLC,"12,904.19"
18169,Indiana,Wabash,Wheat,ARCCO,"3,848.17"
18169,Indiana,Wabash,Wheat,PLC,"4,430.25"
18171,Indiana,Warren,Corn,ARCCO,"67,004.99"
18171,Indiana,Warren,Corn,PLC,"28,151.97"
18171,Indiana,Warren,Oats,ARCCO,161.82
18171,Indiana,Warren,Oats,PLC,53.22
18171,Indiana,Warren,Soybeans,ARCCO,"51,463.34"
18171,Indiana,Warren,Soybeans,PLC,"3,928.60"
18171,Indiana,Warren,Wheat,ARCCO,"3,032.58"
18171,Indiana,Warren,Wheat,PLC,"1,127.04"
18173,Indiana,Warrick,Barley,ARCCO,28.38
18173,Indiana,Warrick,Corn,ARCCO,"29,174.77"
18173,Indiana,Warrick,Corn,PLC,"14,891.29"
18173,Indiana,Warrick,Grain Sorghum,ARCCO,172.14
18173,Indiana,Warrick,Soybeans,ARCCO,"15,238.37"
18173,Indiana,Warrick,Soybeans,PLC,"9,067.80"
18173,Indiana,Warrick,Wheat,ARCCO,"4,862.99"
18173,Indiana,Warrick,Wheat,PLC,509.62
18175,Indiana,Washington,Barley,ARCCO,19.4
18175,Indiana,Washington,Barley,PLC,4.21
18175,Indiana,Washington,Corn,ARCCO,"37,706.69"
18175,Indiana,Washington,Corn,PLC,"17,517.98"
18175,Indiana,Washington,Oats,ARCCO,45.22
18175,Indiana,Washington,Oats,PLC,53.99
18175,Indiana,Washington,Soybeans,ARCCO,"19,739.20"
18175,Indiana,Washington,Soybeans,PLC,"2,713.31"
18175,Indiana,Washington,Wheat,ARCCO,"2,689.30"
18175,Indiana,Washington,Wheat,PLC,"2,094.83"
18177,Indiana,Wayne,Corn,ARCCO,"43,422.95"
18177,Indiana,Wayne,Corn,PLC,"30,484.08"
18177,Indiana,Wayne,Oats,ARCCO,105.21
18177,Indiana,Wayne,Oats,PLC,62.07
18177,Indiana,Wayne,Soybeans,ARCCO,"42,542.23"
18177,Indiana,Wayne,Soybeans,PLC,861.2
18177,Indiana,Wayne,Wheat,ARCCO,"3,311.40"
18177,Indiana,Wayne,Wheat,PLC,"2,527.78"
18179,Indiana,Wells,Corn,ARCCO,"63,164.85"
18179,Indiana,Wells,Corn,PLC,"24,278.61"
18179,Indiana,Wells,Oats,ARCCO,132.56
18179,Indiana,Wells,Oats,PLC,20.42
18179,Indiana,Wells,Soybeans,ARCCO,"70,336.75"
18179,Indiana,Wells,Soybeans,PLC,"11,649.36"
18179,Indiana,Wells,Wheat,ARCCO,"4,616.10"
18179,Indiana,Wells,Wheat,PLC,"3,226.20"
18181,Indiana,White,Corn,ARCCO,"148,497.86"
18181,Indiana,White,Corn,PLC,"17,657.36"
18181,Indiana,White,Oats,ARCCO,82.86
18181,Indiana,White,Oats,PLC,4.65
18181,Indiana,White,Soybeans,ARCCO,"74,037.46"
18181,Indiana,White,Soybeans,PLC,"6,242.17"
18181,Indiana,White,Wheat,ARCCO,"2,272.73"
18181,Indiana,White,Wheat,PLC,368.08
18183,Indiana,Whitley,Corn,ARCCO,"31,924.11"
18183,Indiana,Whitley,Corn,PLC,"27,240.11"
18183,Indiana,Whitley,Oats,ARCCO,87.65
18183,Indiana,Whitley,Oats,PLC,164.7
18183,Indiana,Whitley,Soybeans,ARCCO,"29,832.60"
18183,Indiana,Whitley,Soybeans,PLC,"14,364.06"
18183,Indiana,Whitley,Wheat,ARCCO,"4,268.37"
18183,Indiana,Whitley,Wheat,PLC,"5,802.61"
19001,Iowa,Adair,Corn,ARCCO,"104,360.59"
19001,Iowa,Adair,Corn,PLC,"11,503.04"
19001,Iowa,Adair,Grain Sorghum,ARCCO,84.94
19001,Iowa,Adair,Oats,ARCCO,"1,726.20"
19001,Iowa,Adair,Oats,PLC,176.69
19001,Iowa,Adair,Soybeans,ARCCO,"53,713.43"
19001,Iowa,Adair,Soybeans,PLC,"4,578.10"
19001,Iowa,Adair,Wheat,ARCCO,381.02
19003,Iowa,Adams,Corn,ARCCO,"59,306.71"
19003,Iowa,Adams,Corn,PLC,"5,321.05"
19003,Iowa,Adams,Grain Sorghum,ARCCO,27.35
19003,Iowa,Adams,Oats,ARCCO,"1,281.79"
19003,Iowa,Adams,Oats,PLC,27.11
19003,Iowa,Adams,Soybeans,ARCCO,"30,084.02"
19003,Iowa,Adams,Soybeans,PLC,"1,515.87"
19003,Iowa,Adams,Wheat,ARCCO,805.16
19003,Iowa,Adams,Wheat,PLC,87.58
19005,Iowa,Allamakee,Barley,ARCCO,278.76
19005,Iowa,Allamakee,Barley,PLC,89.03
19005,Iowa,Allamakee,Corn,ARCCO,"88,688.05"
19005,Iowa,Allamakee,Corn,PLC,"8,504.38"
19005,Iowa,Allamakee,Oats,ARCCO,"6,659.60"
19005,Iowa,Allamakee,Oats,PLC,128.14
19005,Iowa,Allamakee,Soybeans,ARCCO,"13,851.98"
19005,Iowa,Allamakee,Soybeans,PLC,294.33
19005,Iowa,Allamakee,Wheat,ARCCO,43.17
19007,Iowa,Appanoose,Corn,ARCCO,"24,744.29"
19007,Iowa,Appanoose,Corn,PLC,"5,700.04"
19007,Iowa,Appanoose,Grain Sorghum,ARCCO,49.78
19007,Iowa,Appanoose,Oats,ARCCO,703.24
19007,Iowa,Appanoose,Oats,PLC,40.83
19007,Iowa,Appanoose,Soybeans,ARCCO,"15,933.63"
19007,Iowa,Appanoose,Soybeans,PLC,976.04
19007,Iowa,Appanoose,Wheat,ARCCO,805.49
19007,Iowa,Appanoose,Wheat,PLC,207.09
19009,Iowa,Audubon,Corn,ARCCO,"122,850.60"
19009,Iowa,Audubon,Corn,PLC,"10,169.13"
19009,Iowa,Audubon,Grain Sorghum,ARCCO,8.32
19009,Iowa,Audubon,Oats,ARCCO,775.97
19009,Iowa,Audubon,Oats,PLC,50.44
19009,Iowa,Audubon,Soybeans,ARCCO,"57,285.03"
19009,Iowa,Audubon,Soybeans,PLC,"3,376.19"
19009,Iowa,Audubon,Wheat,ARCCO,289.33
19009,Iowa,Audubon,Wheat,PLC,22.1
19011,Iowa,Benton,Corn,ARCCO,"206,059.74"
19011,Iowa,Benton,Corn,PLC,"7,548.89"
19011,Iowa,Benton,Grain Sorghum,ARCCO,1.91
19011,Iowa,Benton,Oats,ARCCO,"1,274.41"
19011,Iowa,Benton,Oats,PLC,47.42
19011,Iowa,Benton,Soybeans,ARCCO,"113,637.00"
19011,Iowa,Benton,Soybeans,PLC,"1,992.41"
19011,Iowa,Benton,Wheat,ARCCO,173.81
19013,Iowa,Black Hawk,Corn,ARCCO,"153,244.14"
19013,Iowa,Black Hawk,Corn,PLC,"11,887.90"
19013,Iowa,Black Hawk,Oats,ARCCO,301.64
19013,Iowa,Black Hawk,Oats,PLC,40.67
19013,Iowa,Black Hawk,Soybeans,ARCCO,"56,977.17"
19013,Iowa,Black Hawk,Soybeans,PLC,"7,678.25"
19013,Iowa,Black Hawk,Wheat,ARCCO,104.6
19015,Iowa,Boone,Corn,ARCCO,"165,686.12"
19015,Iowa,Boone,Corn,PLC,"5,155.63"
19015,Iowa,Boone,Grain Sorghum,ARCCO,37.59
19015,Iowa,Boone,Oats,ARCCO,429.29
19015,Iowa,Boone,Oats,PLC,22.45
19015,Iowa,Boone,Soybeans,ARCCO,"74,996.31"
19015,Iowa,Boone,Soybeans,PLC,"7,109.63"
19015,Iowa,Boone,Wheat,ARCCO,59.46
19017,Iowa,Bremer,Corn,ARCCO,"125,939.72"
19017,Iowa,Bremer,Corn,PLC,"12,718.54"
19017,Iowa,Bremer,Oats,ARCCO,639.12
19017,Iowa,Bremer,Oats,PLC,105.49
19017,Iowa,Bremer,Soybeans,ARCCO,"35,700.08"
19017,Iowa,Bremer,Soybeans,PLC,"9,866.77"
19019,Iowa,Buchanan,Corn,ARCCO,"193,729.11"
19019,Iowa,Buchanan,Corn,PLC,"11,478.53"
19019,Iowa,Buchanan,Oats,ARCCO,551.64
19019,Iowa,Buchanan,Oats,PLC,10.12
19019,Iowa,Buchanan,Soybeans,ARCCO,"49,194.21"
19019,Iowa,Buchanan,Soybeans,PLC,"2,170.30"
19019,Iowa,Buchanan,Wheat,ARCCO,86.69
19021,Iowa,Buena Vista,Corn,ARCCO,"177,895.20"
19021,Iowa,Buena Vista,Corn,PLC,"6,428.00"
19021,Iowa,Buena Vista,Oats,ARCCO,142.74
19021,Iowa,Buena Vista,Soybeans,ARCCO,"109,430.37"
19021,Iowa,Buena Vista,Soybeans,PLC,"2,211.93"
19021,Iowa,Buena Vista,Wheat,ARCCO,8.7
19023,Iowa,Butler,Corn,ARCCO,"171,597.86"
19023,Iowa,Butler,Corn,PLC,"12,531.49"
19023,Iowa,Butler,Grain Sorghum,ARCCO,46.6
19023,Iowa,Butler,Oats,ARCCO,552.05
19023,Iowa,Butler,Oats,PLC,6.55
19023,Iowa,Butler,Soybeans,ARCCO,"58,365.07"
19023,Iowa,Butler,Soybeans,PLC,"9,668.85"
19023,Iowa,Butler,Wheat,ARCCO,66.91
19025,Iowa,Calhoun,Corn,ARCCO,"175,286.01"
19025,Iowa,Calhoun,Corn,PLC,"11,588.53"
19025,Iowa,Calhoun,Grain Sorghum,ARCCO,3.87
19025,Iowa,Calhoun,Oats,ARCCO,259.3
19025,Iowa,Calhoun,Oats,PLC,31.7
19025,Iowa,Calhoun,Soybeans,ARCCO,"110,719.96"
19025,Iowa,Calhoun,Soybeans,PLC,"1,359.36"
19027,Iowa,Carroll,Corn,ARCCO,"183,172.67"
19027,Iowa,Carroll,Corn,PLC,"14,411.70"
19027,Iowa,Carroll,Oats,ARCCO,492.19
19027,Iowa,Carroll,Oats,PLC,74.81
19027,Iowa,Carroll,Soybeans,ARCCO,"83,637.65"
19027,Iowa,Carroll,Soybeans,PLC,"2,869.15"
19027,Iowa,Carroll,Wheat,ARCCO,46.17
19029,Iowa,Cass,Corn,ARCCO,"125,801.78"
19029,Iowa,Cass,Corn,PLC,"19,041.56"
19029,Iowa,Cass,Grain Sorghum,ARCCO,44.33
19029,Iowa,Cass,Oats,ARCCO,658.66
19029,Iowa,Cass,Oats,PLC,192.89
19029,Iowa,Cass,Soybeans,ARCCO,"62,177.96"
19029,Iowa,Cass,Soybeans,PLC,"5,765.91"
19029,Iowa,Cass,Wheat,ARCCO,649.46
19029,Iowa,Cass,Wheat,PLC,212.29
19031,Iowa,Cedar,Corn,ARCCO,"164,338.11"
19031,Iowa,Cedar,Corn,PLC,"33,828.35"
19031,Iowa,Cedar,Grain Sorghum,ARCCO,2.1
19031,Iowa,Cedar,Oats,ARCCO,520.91
19031,Iowa,Cedar,Oats,PLC,107.19
19031,Iowa,Cedar,Soybeans,ARCCO,"51,712.32"
19031,Iowa,Cedar,Soybeans,PLC,"6,097.20"
19031,Iowa,Cedar,Wheat,ARCCO,75.37
19031,Iowa,Cedar,Wheat,PLC,2.8
19033,Iowa,Cerro Gordo,Corn,ARCCO,"178,085.21"
19033,Iowa,Cerro Gordo,Corn,PLC,"17,252.80"
19033,Iowa,Cerro Gordo,Oats,ARCCO,264.99
19033,Iowa,Cerro Gordo,Soybeans,ARCCO,"64,923.07"
19033,Iowa,Cerro Gordo,Soybeans,PLC,"1,091.55"
19033,Iowa,Cerro Gordo,Wheat,ARCCO,35.51
19035,Iowa,Cherokee,Corn,ARCCO,"128,229.83"
19035,Iowa,Cherokee,Corn,PLC,"39,351.24"
19035,Iowa,Cherokee,Oats,ARCCO,252.29
19035,Iowa,Cherokee,Oats,PLC,31.97
19035,Iowa,Cherokee,Soybeans,ARCCO,"92,481.43"
19035,Iowa,Cherokee,Soybeans,PLC,"8,800.72"
19037,Iowa,Chickasaw,Barley,ARCCO,19.71
19037,Iowa,Chickasaw,Corn,ARCCO,"159,023.56"
19037,Iowa,Chickasaw,Corn,PLC,"5,883.21"
19037,Iowa,Chickasaw,Grain Sorghum,ARCCO,7.25
19037,Iowa,Chickasaw,Oats,ARCCO,832.63
19037,Iowa,Chickasaw,Oats,PLC,18.08
19037,Iowa,Chickasaw,Soybeans,ARCCO,"51,117.54"
19037,Iowa,Chickasaw,Soybeans,PLC,"4,841.60"
19037,Iowa,Chickasaw,Wheat,ARCCO,80.48
19037,Iowa,Chickasaw,Wheat,PLC,2.4
19039,Iowa,Clarke,Corn,ARCCO,"32,991.89"
19039,Iowa,Clarke,Corn,PLC,"11,420.92"
19039,Iowa,Clarke,Grain Sorghum,ARCCO,44.06
19039,Iowa,Clarke,Grain Sorghum,PLC,9.75
19039,Iowa,Clarke,Oats,ARCCO,"1,308.02"
19039,Iowa,Clarke,Oats,PLC,651.51
19039,Iowa,Clarke,Soybeans,ARCCO,"11,626.63"
19039,Iowa,Clarke,Soybeans,PLC,"2,179.64"
19039,Iowa,Clarke,Wheat,ARCCO,334.14
19039,Iowa,Clarke,Wheat,PLC,88.75
19041,Iowa,Clay,Corn,ARCCO,"152,882.89"
19041,Iowa,Clay,Corn,PLC,"8,904.89"
19041,Iowa,Clay,Oats,ARCCO,181.39
19041,Iowa,Clay,Oats,PLC,11.4
19041,Iowa,Clay,Soybeans,ARCCO,"95,209.29"
19041,Iowa,Clay,Soybeans,PLC,"3,020.00"
19043,Iowa,Clayton,Barley,ARCCO,113.63
19043,Iowa,Clayton,Corn,ARCCO,"162,578.41"
19043,Iowa,Clayton,Corn,PLC,"4,628.80"
19043,Iowa,Clayton,Grain Sorghum,ARCCO,34.38
19043,Iowa,Clayton,Oats,ARCCO,"6,377.19"
19043,Iowa,Clayton,Oats,PLC,223.82
19043,Iowa,Clayton,Soybeans,ARCCO,"16,771.07"
19043,Iowa,Clayton,Soybeans,PLC,123.66
19043,Iowa,Clayton,Wheat,ARCCO,76.7
19045,Iowa,Clinton,Corn,ARCCO,"194,964.18"
19045,Iowa,Clinton,Corn,PLC,"29,207.71"
19045,Iowa,Clinton,Oats,ARCCO,"1,412.00"
19045,Iowa,Clinton,Oats,PLC,48.69
19045,Iowa,Clinton,Soybeans,ARCCO,"55,657.59"
19045,Iowa,Clinton,Soybeans,PLC,"1,875.97"
19045,Iowa,Clinton,Wheat,ARCCO,672.6
19045,Iowa,Clinton,Wheat,PLC,55.85
19047,Iowa,Crawford,Corn,ARCCO,"201,563.12"
19047,Iowa,Crawford,Corn,PLC,"11,441.76"
19047,Iowa,Crawford,Grain Sorghum,ARCCO,20.9
19047,Iowa,Crawford,Oats,ARCCO,"1,121.44"
19047,Iowa,Crawford,Oats,PLC,176.82
19047,Iowa,Crawford,Soybeans,ARCCO,"93,750.11"
19047,Iowa,Crawford,Soybeans,PLC,"2,165.24"
19047,Iowa,Crawford,Wheat,ARCCO,189.99
19049,Iowa,Dallas,Corn,ARCCO,"113,614.83"
19049,Iowa,Dallas,Corn,PLC,"10,654.02"
19049,Iowa,Dallas,Grain Sorghum,ARCCO,106.73
19049,Iowa,Dallas,Oats,ARCCO,163.36
19049,Iowa,Dallas,Oats,PLC,24.73
19049,Iowa,Dallas,Soybeans,ARCCO,"56,321.81"
19049,Iowa,Dallas,Soybeans,PLC,"4,836.62"
19049,Iowa,Dallas,Wheat,ARCCO,52.43
19049,Iowa,Dallas,Wheat,PLC,19
19051,Iowa,Davis,Barley,ARCCO,3.77
19051,Iowa,Davis,Corn,ARCCO,"46,424.01"
19051,Iowa,Davis,Corn,PLC,"9,062.21"
19051,Iowa,Davis,Grain Sorghum,ARCCO,78.52
19051,Iowa,Davis,Oats,ARCCO,"1,105.81"
19051,Iowa,Davis,Oats,PLC,102.17
19051,Iowa,Davis,Soybeans,ARCCO,"21,282.36"
19051,Iowa,Davis,Soybeans,PLC,"1,454.35"
19051,Iowa,Davis,Wheat,ARCCO,"2,040.69"
19051,Iowa,Davis,Wheat,PLC,166.49
19053,Iowa,Decatur,Corn,ARCCO,"27,947.20"
19053,Iowa,Decatur,Corn,PLC,"8,342.12"
19053,Iowa,Decatur,Grain Sorghum,ARCCO,57.62
19053,Iowa,Decatur,Oats,ARCCO,829.58
19053,Iowa,Decatur,Oats,PLC,216.28
19053,Iowa,Decatur,Soybeans,ARCCO,"15,242.31"
19053,Iowa,Decatur,Soybeans,PLC,"1,265.77"
19053,Iowa,Decatur,Wheat,ARCCO,899.02
19053,Iowa,Decatur,Wheat,PLC,270.52
19055,Iowa,Delaware,Barley,ARCCO,52.8
19055,Iowa,Delaware,Corn,ARCCO,"191,941.51"
19055,Iowa,Delaware,Corn,PLC,"19,364.05"
19055,Iowa,Delaware,Oats,ARCCO,"3,499.24"
19055,Iowa,Delaware,Oats,PLC,234.94
19055,Iowa,Delaware,Soybeans,ARCCO,"23,777.08"
19055,Iowa,Delaware,Soybeans,PLC,740.79
19055,Iowa,Delaware,Wheat,ARCCO,126.98
19055,Iowa,Delaware,Wheat,PLC,24.5
19057,Iowa,Des Moines,Corn,ARCCO,"69,361.24"
19057,Iowa,Des Moines,Corn,PLC,"14,462.37"
19057,Iowa,Des Moines,Grain Sorghum,ARCCO,19.66
19057,Iowa,Des Moines,Oats,ARCCO,150.08
19057,Iowa,Des Moines,Oats,PLC,15.27
19057,Iowa,Des Moines,Soybeans,ARCCO,"37,837.91"
19057,Iowa,Des Moines,Soybeans,PLC,"1,495.67"
19057,Iowa,Des Moines,Wheat,ARCCO,"1,587.45"
19057,Iowa,Des Moines,Wheat,PLC,109.99
19059,Iowa,Dickinson,Corn,ARCCO,"97,060.23"
19059,Iowa,Dickinson,Corn,PLC,"5,670.43"
19059,Iowa,Dickinson,Oats,ARCCO,238.73
19059,Iowa,Dickinson,Soybeans,ARCCO,"64,074.04"
19059,Iowa,Dickinson,Soybeans,PLC,"2,108.49"
19059,Iowa,Dickinson,Wheat,ARCCO,239.09
19061,Iowa,Dubuque,Barley,ARCCO,197.6
19061,Iowa,Dubuque,Corn,ARCCO,"137,648.37"
19061,Iowa,Dubuque,Corn,PLC,"10,310.85"
19061,Iowa,Dubuque,Grain Sorghum,ARCCO,36.26
19061,Iowa,Dubuque,Oats,ARCCO,"6,314.54"
19061,Iowa,Dubuque,Oats,PLC,285.53
19061,Iowa,Dubuque,Soybeans,ARCCO,"14,678.04"
19061,Iowa,Dubuque,Soybeans,PLC,487.94
19061,Iowa,Dubuque,Wheat,ARCCO,187.99
19061,Iowa,Dubuque,Wheat,PLC,3.37
19063,Iowa,Emmet,Corn,ARCCO,"118,716.98"
19063,Iowa,Emmet,Corn,PLC,"5,098.16"
19063,Iowa,Emmet,Oats,ARCCO,81.16
19063,Iowa,Emmet,Soybeans,ARCCO,"67,794.06"
19063,Iowa,Emmet,Soybeans,PLC,"3,429.87"
19065,Iowa,Fayette,Barley,ARCCO,205.63
19065,Iowa,Fayette,Corn,ARCCO,"216,287.13"
19065,Iowa,Fayette,Corn,PLC,"5,871.95"
19065,Iowa,Fayette,Grain Sorghum,ARCCO,1.98
19065,Iowa,Fayette,Oats,ARCCO,"2,627.48"
19065,Iowa,Fayette,Oats,PLC,48.14
19065,Iowa,Fayette,Soybeans,ARCCO,"61,063.96"
19065,Iowa,Fayette,Soybeans,PLC,"1,630.90"
19065,Iowa,Fayette,Wheat,ARCCO,96.73
19067,Iowa,Floyd,Corn,ARCCO,"143,193.85"
19067,Iowa,Floyd,Corn,PLC,"9,854.26"
19067,Iowa,Floyd,Oats,ARCCO,465.41
19067,Iowa,Floyd,Oats,PLC,25.35
19067,Iowa,Floyd,Soybeans,ARCCO,"61,859.38"
19067,Iowa,Floyd,Soybeans,PLC,"7,956.95"
19067,Iowa,Floyd,Wheat,ARCCO,128.94
19069,Iowa,Franklin,Corn,ARCCO,"193,637.80"
19069,Iowa,Franklin,Corn,PLC,"12,509.22"
19069,Iowa,Franklin,Oats,ARCCO,213.2
19069,Iowa,Franklin,Soybeans,ARCCO,"74,390.94"
19069,Iowa,Franklin,Soybeans,PLC,"1,569.89"
19069,Iowa,Franklin,Wheat,ARCCO,65.28
19071,Iowa,Fremont,Corn,ARCCO,"107,473.31"
19071,Iowa,Fremont,Corn,PLC,"12,122.43"
19071,Iowa,Fremont,Grain Sorghum,ARCCO,62.7
19071,Iowa,Fremont,Oats,ARCCO,59.73
19071,Iowa,Fremont,Soybeans,ARCCO,"73,949.96"
19071,Iowa,Fremont,Soybeans,PLC,"5,339.08"
19071,Iowa,Fremont,Wheat,ARCCO,630.54
19073,Iowa,Greene,Corn,ARCCO,"175,166.38"
19073,Iowa,Greene,Corn,PLC,"7,856.29"
19073,Iowa,Greene,Grain Sorghum,ARCCO,0.7
19073,Iowa,Greene,Oats,ARCCO,350.39
19073,Iowa,Greene,Soybeans,ARCCO,"100,162.61"
19073,Iowa,Greene,Soybeans,PLC,"4,099.27"
19073,Iowa,Greene,Wheat,ARCCO,63.04
19075,Iowa,Grundy,Corn,ARCCO,"162,841.46"
19075,Iowa,Grundy,Corn,PLC,"20,368.81"
19075,Iowa,Grundy,Oats,ARCCO,125.63
19075,Iowa,Grundy,Oats,PLC,26.35
19075,Iowa,Grundy,Soybeans,ARCCO,"75,069.23"
19075,Iowa,Grundy,Soybeans,PLC,"12,692.00"
19075,Iowa,Grundy,Wheat,ARCCO,12.6
19077,Iowa,Guthrie,Corn,ARCCO,"131,047.49"
19077,Iowa,Guthrie,Corn,PLC,"4,955.09"
19077,Iowa,Guthrie,Grain Sorghum,ARCCO,5.3
19077,Iowa,Guthrie,Oats,ARCCO,"1,511.63"
19077,Iowa,Guthrie,Oats,PLC,111.23
19077,Iowa,Guthrie,Soybeans,ARCCO,"55,774.63"
19077,Iowa,Guthrie,Soybeans,PLC,"4,027.00"
19077,Iowa,Guthrie,Wheat,ARCCO,660.61
19079,Iowa,Hamilton,Corn,ARCCO,"203,738.53"
19079,Iowa,Hamilton,Corn,PLC,"2,224.46"
19079,Iowa,Hamilton,Grain Sorghum,ARCCO,3.76
19079,Iowa,Hamilton,Oats,ARCCO,102.79
19079,Iowa,Hamilton,Soybeans,ARCCO,"84,361.02"
19079,Iowa,Hamilton,Soybeans,PLC,"1,255.16"
19081,Iowa,Hancock,Corn,ARCCO,"160,295.06"
19081,Iowa,Hancock,Corn,PLC,"32,762.63"
19081,Iowa,Hancock,Oats,ARCCO,168.83
19081,Iowa,Hancock,Oats,PLC,19.14
19081,Iowa,Hancock,Soybeans,ARCCO,"73,069.12"
19081,Iowa,Hancock,Soybeans,PLC,"8,658.19"
19083,Iowa,Hardin,Corn,ARCCO,"187,390.82"
19083,Iowa,Hardin,Corn,PLC,"16,195.85"
19083,Iowa,Hardin,Oats,ARCCO,177.21
19083,Iowa,Hardin,Oats,PLC,7.9
19083,Iowa,Hardin,Soybeans,ARCCO,"69,487.88"
19083,Iowa,Hardin,Soybeans,PLC,"3,836.30"
19085,Iowa,Harrison,Corn,ARCCO,"185,686.61"
19085,Iowa,Harrison,Corn,PLC,"3,360.97"
19085,Iowa,Harrison,Grain Sorghum,ARCCO,30.68
19085,Iowa,Harrison,Oats,ARCCO,433.46
19085,Iowa,Harrison,Soybeans,ARCCO,"87,426.89"
19085,Iowa,Harrison,Soybeans,PLC,"2,207.16"
19085,Iowa,Harrison,Wheat,ARCCO,471.63
19087,Iowa,Henry,Corn,ARCCO,"81,598.96"
